title,url,date,imageurl,description,autokwd,company,screenshot,tag,platform
BANCHOU TACTICS,https://store.nintendo.co.kr/70010000073045,"발매일
2024. 2. 15.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/9/593ef0f64c12712422a47c5ac044ee90d54dbdd5a3f146f93f12b11986d7698d_1705911151.jpg,예약구입 상품입니다.,['BANCHOU TACTICS'],Flyhigh Works,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/9/593ef0f64c12712422a47c5ac044ee90d54dbdd5a3f146f93f12b11986d7698d_1705911151.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/9/593ef0f64c12712422a47c5ac044ee90d54dbdd5a3f146f93f12b11986d7698d_1705911151.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/e/be9309276d6a93e67afdaa2cb630e65a6d2db49139f8f187e14bbe8d4dea270a_1705911151.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/f/dfc170a9f03472c64388734e3ef2b15a495cced37f2309d5452bb54b7b81e5e3_1705911151.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/d/4d74d7cef0bb59c1cd46f6b34a49aa3df58b812e81f84fcbe4dec3eb99613876_1705911151.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/e/3e62df6b0262ba5ff47946a6dfc3c5b5f7b470bfb73a383a0ed0717fcb3d8999_1705911151.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/9/8960ac03438696054444bed6c30b689ab06f31b14791b7e5a63b45a04cd0d065_1705911151.jpg']","['RPG', '전략', '아케이드']",['switch']
Party Party Time 2,https://store.nintendo.co.kr/70010000075883,"발매일
2024. 2. 15.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/0/d0cecfd2c2fa3127e1028afd45785f79cbc79578edef746bd4781fdcf06559a4_1705911217.jpg,예약구입 상품입니다.,['Party Party Time 2'],SAT-BOX,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/0/d0cecfd2c2fa3127e1028afd45785f79cbc79578edef746bd4781fdcf06559a4_1705911217.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/0/d0cecfd2c2fa3127e1028afd45785f79cbc79578edef746bd4781fdcf06559a4_1705911217.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/3/a36c3714ed9516b5fa84c6bfa7a00a8b1828092a2405cb0f6c6a64abdaf27c9f_1705911217.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/e/ce016e576894c490a6b81a9930f52a82c91719ffc16a7bcf7fe4a167fd067253_1705911217.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/c/4c1d5103a2f1db1834741e353b209cf4b83445fb8c7d996d07b133f726f0cbf2_1705911217.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/f/bf0d19c25c36bcd6821926ab772d20b19330da590c50fc8b6f19445ccf9fb78d_1705911217.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/b/7b3c47b85c582f8201bd30bd2e8f15104f15670454ece7aea289af2f3bcde10e_1705911217.jpg']","['액션', '파티', '퍼즐', '커뮤니케이션']",['switch']
Witch's Rhythm Puzzle,https://store.nintendo.co.kr/70010000073579,"발매일
2024. 2. 15.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/a/4a8ed9e1e615d583cc241c125937e0818f62c4f2bcddf92178e0110bcf285dac_1704960695.jpg,예약구입 상품입니다.,"[""Witch's Rhythm Puzzle""]",Sanuk,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/a/4a8ed9e1e615d583cc241c125937e0818f62c4f2bcddf92178e0110bcf285dac_1704960695.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/a/4a8ed9e1e615d583cc241c125937e0818f62c4f2bcddf92178e0110bcf285dac_1704960695.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/a/ea0e1872395ac4d90fffa573c53cb57015d991be7265f469cf4b4598283b8289_1704960695.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/5/f5add5f99656ddf34d60155c5ccf11629991e62fb8166e73b99666c757af82d4_1704960695.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/b/1b3af7a70b0f678e681509c36a67e1a637e88bec6116c424af15df841781053f_1704960695.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/f/ef5f1a527d718f9b4f9d0478cb7e69b0e96c6db80de13f0918359c94a2a0942c_1704960695.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/e/0e3c1083d135747b7310443529787419df60b65d113b61bc187e2167d1adec94_1704960695.jpg']","['액션', '음악', '퍼즐', '기타']",['switch']
Candy Shake Cup,https://store.nintendo.co.kr/70010000075324,"발매일
2024. 2. 15.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/a/4a16778e86f59afee48d1cd858749c5798188f1dc9ad0b3d5e7bc231bde97a26_1705911204.jpg,예약구입 상품입니다.,['Candy Shake Cup'],BluSped Studio,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/a/4a16778e86f59afee48d1cd858749c5798188f1dc9ad0b3d5e7bc231bde97a26_1705911204.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/a/4a16778e86f59afee48d1cd858749c5798188f1dc9ad0b3d5e7bc231bde97a26_1705911204.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/3/13c4d952df909971c1834dbde2c90088dc81714439bb5de96424dc8bcd814d9c_1705911204.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/b/abb73fbeb57ae7500f097ec2d5e8bb38236f1677ccd364ab04ddd46f63f3a4f4_1705911204.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/8/58bfe1415d06d0dab0f001a8f22802b133cc5cc709e98fd8422c9a1b400e91ab_1705911204.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/3/d3021d73b795190d56ff27a9bf66fe17aaccca4aeae32bdf63ae6d62777127ea_1705911204.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/6/a6fdc10176de56e35b2316d21c006757fd7aca0056ae9ed021f6633d66b202e6_1705911204.jpg']",['퍼즐'],['switch']
Torn Away,https://store.nintendo.co.kr/70010000065646,"발매일
2024. 2. 8.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/8/d8572cf652c3aad3fc4dce766d41516f8cc52493efd15288a1f34eedf70fa507_1705911095.jpg,예약구입 상품입니다.,['Torn Away'],OverGamez,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/8/d8572cf652c3aad3fc4dce766d41516f8cc52493efd15288a1f34eedf70fa507_1705911095.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/8/d8572cf652c3aad3fc4dce766d41516f8cc52493efd15288a1f34eedf70fa507_1705911095.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/5/d5f2a1eab83a13df99e7c86109b5121f35450d89d8111caf421f5b202670b741_1705911095.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/a/9acd788dc1d1081bb9a5932981e022cf0925658f418b52de1e925d47dbe92dc7_1705911095.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/4/b443e2dc37b6e064d69a16d65363a80d0669e981fd1b84e7104640b6ed51f2e7_1705911095.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/a/aa24ef0fb4e8e19f77188f1a2817bd8199c197d3bc52606dabe829175bd8382f_1705911095.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/4/543580307d86a4cae85bc6fba451f8b8bd38b234e7ca027cab77fd4b5a2e4def_1705911095.jpg']","['어드벤처', '퍼즐', '시뮬레이션', '기타']",['switch']
Super Cannibal Abduction,https://store.nintendo.co.kr/70010000074003,"발매일
2024. 2. 8.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/e/fe08c0be91c7b35607062b35b8289290a63d8518598672bfe963710ae10aaa5b_1706084210.jpg,예약구입 상품입니다.,['Super Cannibal Abduction'],Puppet Combo,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/e/fe08c0be91c7b35607062b35b8289290a63d8518598672bfe963710ae10aaa5b_1706084210.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/e/fe08c0be91c7b35607062b35b8289290a63d8518598672bfe963710ae10aaa5b_1706084210.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/f/6f6919bdc2c903ed364b52b404c9b4a921e795ec064e79cf643fa6b6f887a2ff_1706084210.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/4/34f258a4c5bcab9843cd9b20184637d624fca949e48a864c3bc660aa99caf09d_1706084210.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/b/7b7d1ce33c2255d4eef8f35a9b40b7d2bf895c445724459f68d527e9f77a452a_1706084210.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/1/118c283b54811857c3a13798f06cd52a71f19bb8cd18440befc805b5e30b9511_1706084210.jpg']","['액션', '어드벤처', '퍼즐']",['switch']
The Enigma Machine,https://store.nintendo.co.kr/70010000057048,"발매일
2024. 2. 1.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/6/7604424c5b335f9ab2d8e34a97aa9226f9757f99546ad5cfed31375e34bcc0cb_1702887082.jpg,예약구입 상품입니다.,['The Enigma Machine'],COSEN,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/6/7604424c5b335f9ab2d8e34a97aa9226f9757f99546ad5cfed31375e34bcc0cb_1702887082.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/6/7604424c5b335f9ab2d8e34a97aa9226f9757f99546ad5cfed31375e34bcc0cb_1702887082.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/9/d9dad3bc06c78c53c0005a424c34e6c8ae9cb8137fa419a11bc9c7fcb944854e_1702887082.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/1/f1b9fdf1c0887b0025aeed69e8b549b29dece2196a42930cdb9670d4f848ac60_1702887082.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/c/1c1349341ecc2f015a7e0e3a0773ac33e69f85a3a66bad4bfb43f9b290a8e909_1702887082.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/7/77123ade8a4a24f935baaf33361fccb9262d7d8edd7fd3679c9e35abdad049de_1702887082.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/f/9f7409beee1e2bd2b64405d9b3667f39314373ec591b07927909452ff573eb10_1702887082.jpg']","['액션', '어드벤처', '아케이드', '퍼즐']",['switch']
Alterity Experience,https://store.nintendo.co.kr/70010000060517,"발매일
2024. 2. 1.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/6/16ac758b833c840ffc53f29a23502e3527d83258763d7142c144f528764e543f_1704787918.jpg,예약구입 상품입니다.,['Alterity Experience'],COSEN,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/6/16ac758b833c840ffc53f29a23502e3527d83258763d7142c144f528764e543f_1704787918.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/6/16ac758b833c840ffc53f29a23502e3527d83258763d7142c144f528764e543f_1704787918.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/1/812328198429124dddc50add761498c3100bdc97cbcabe893f55362dc4a49fc1_1704787918.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/0/d02474fd98aa5abe2131ecd4bd33bb86e6b0743dfee40035b43132e45051eb69_1704787918.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/f/8f7824ca033540a39b873bff0530205d7a963129fcc2bc9d9a2753f267a2c7c7_1704787918.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/2/d257970a10b137440ab68dedb77d2909d076661607729cc5d5d4843ff45bda43_1704787918.jpg']","['액션', '어드벤처', '아케이드', '퍼즐']",['switch']
Piggy Gambit,https://store.nintendo.co.kr/70010000072405,"발매일
2024. 2. 1.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/9/e9b6e2e1a44db903c430bb093301538015aced2e4325bbcc0871ed23a0608d6e_1705911120.jpeg,예약구입 상품입니다.,['Piggy Gambit'],indienova,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/9/e9b6e2e1a44db903c430bb093301538015aced2e4325bbcc0871ed23a0608d6e_1705911120.jpeg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/9/e9b6e2e1a44db903c430bb093301538015aced2e4325bbcc0871ed23a0608d6e_1705911120.jpeg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/0/a09cf87def7c78062942d1500071d5d69fa30fa3de0875b79ef8158e901465b1_1705911120.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/4/d41636274904ff5f1964cc8d9a0174e097b2e227e97e6ae78dc497a860ee52d3_1705911120.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/1/814c81407eff87655312fdc4a106b703907e07d28c3adf6b1df83e33aa4a9a1a_1705911120.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/9/89fbfa94bb9d1ed06ed624a0fb21a97833d8b4f99ae407d9520a878f9ca8089a_1705911120.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/e/8e70a8fa68b72ca6fbddafa14b05d8ddf073dc7f92c1dc3d76ff47224c6aba65_1705911120.jpg']","['어드벤처', '퍼즐', '보드']",['switch']
Teppo and The Secret Ancient City,https://store.nintendo.co.kr/70010000058405,"발매일
2024. 2. 1.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/f/1ff78d9ff0e61b7bcb22cc6a42d6e1967486204cdb760b04ee4931eded799b1c_1704874259.jpg,예약구입 상품입니다.,['Teppo and The Secret Ancient City'],7 Raven Studios,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/f/1ff78d9ff0e61b7bcb22cc6a42d6e1967486204cdb760b04ee4931eded799b1c_1704874259.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/f/1ff78d9ff0e61b7bcb22cc6a42d6e1967486204cdb760b04ee4931eded799b1c_1704874259.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/1/f1ba77daa5c38ccc7f599830f6023a82b577f6865ec1b8316a99fec90dcc81b4_1704874259.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/d/5d0e63c97bbf8bf79a33e930fa51975820cbbf9c799d59f1c54728b3c21a3ac5_1704874259.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/d/1d1b34f4844212fad147f8445b784c9fb07712d271ebcd023de94908cd401f63_1704874259.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/2/42f58c0db2a4fc5f8c875fdb0e7c1ccf4bbb89a718e3e4e62f58bee1ef92b002_1704874259.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/c/7cf0af077ebb48a14ad3378ebf309e0d86c4304506b7597ee6d3f575b253290b_1704874259.jpg']","['액션', '어드벤처', '아케이드']",['switch']
초간단 두뇌트레이닝 선긋기 뇌섹QUIZ,https://store.nintendo.co.kr/70010000075234,"발매일
2024. 2. 1.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/9/d95774bb50c7fd9fd76c67540f6a136775bc3c8c83e70d895f64b4cdc2229835_1705911193.jpg,예약구입 상품입니다.,['초간단 두뇌트레이닝 선긋기 뇌섹QUIZ'],TT,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/9/d95774bb50c7fd9fd76c67540f6a136775bc3c8c83e70d895f64b4cdc2229835_1705911193.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/9/d95774bb50c7fd9fd76c67540f6a136775bc3c8c83e70d895f64b4cdc2229835_1705911193.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/8/c82e32055c1a58d703dacdddf752ff7e891333bcdfdb389ff0d4100fb8330af5_1705911193.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/d/ad1e337dcae030de4efcc385629914f28f7cf7496521841f22d5c7713e10ec90_1705911193.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/8/48657cca9074176ce6b59f613e5272faeeed48b7fb0309720bf7221ea5b254cf_1705911193.jpg']","['퍼즐', '트레이닝', '학습', '실용']",['switch']
주술회전 전화향명,https://store.nintendo.co.kr/70010000062525,"발매일
2024. 2. 1.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/7/77d153040a4d21cbf69967eddb9b617bc1fb435b63274e566cd26d2bd5624ca5_1699344718.jpg,예약구입 상품입니다.,['주술회전 전화향명'],Bandai Namco Entertainment,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/7/77d153040a4d21cbf69967eddb9b617bc1fb435b63274e566cd26d2bd5624ca5_1699344718.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/7/77d153040a4d21cbf69967eddb9b617bc1fb435b63274e566cd26d2bd5624ca5_1699344718.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/9/39d459e9c6fb18bb6541d7023736a658bb0fb433c750c2af091fd6ffa2db5dac_1699344718.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/1/2107cec95da0cea3ff07fd20a418fd1d8642a4725c94af020f169fc506566bfd_1699344718.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/1/518c794547c9c6a2f691246ca8a5942d05a50b079b0824d68ff506da8240ac21_1699344718.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/d/8d1d2e3aa1e4ed0d0fc7a35c3e2c1abf9671e6745c1e408fc00431a711aa4786_1699344718.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/a/9a60f7ab49c8c9ef40038d7172cd798c5a8a6169efe92d129fc34128eed0db35_1699344718.jpg']","['액션', '격투']",['switch']
귀곡팔황,https://store.nintendo.co.kr/70010000070294,"발매일
2024. 2. 1.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/5/f5a23aa9d32b38c0e3f4b2840ba65ee64c189b29f8dc2854ed16a62e06c2948c_1705911108.jpg,예약구입 상품입니다.,['귀곡팔황'],Guigu Studio,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/5/f5a23aa9d32b38c0e3f4b2840ba65ee64c189b29f8dc2854ed16a62e06c2948c_1705911108.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/5/f5a23aa9d32b38c0e3f4b2840ba65ee64c189b29f8dc2854ed16a62e06c2948c_1705911108.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/1/11f0338477b9e27f47d1ad79eaa0dd8bec983ede4549dad76d2f85089af2d4f5_1705911108.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/7/5776119a6853969a1dc69eb94f9a9c620c380d74aa5b810e4269acb9ed18e5e5_1705911108.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/7/0797382b330a36867d77e77aa07652ed9560e9d6bfbf90ee99ed953ec59190fd_1705911108.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/5/955df6d5334557ec37101d69dd7b3c8206d95185ada516421d6861003d18862c_1705911108.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/a/7a3a5f53159c0a3941b62d5289328d89ff2c55a94744eae7969cd369246c5749_1705911108.jpg']","['RPG', '전략', '시뮬레이션']",['switch']
Knights of Braveland,https://store.nintendo.co.kr/70010000070173,"발매일
2024. 2. 1.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/5/258c19c07f88ee5f29817ff0ad4178816732287d6d9a1deba75a3780dd7783ae_1704787933.jpg,예약구입 상품입니다.,['Knights of Braveland'],Ellada Games,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/5/258c19c07f88ee5f29817ff0ad4178816732287d6d9a1deba75a3780dd7783ae_1704787933.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/5/258c19c07f88ee5f29817ff0ad4178816732287d6d9a1deba75a3780dd7783ae_1704787933.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/2/d227cc20e8c41a62aa24b903191d737582a8be2d3711b361ad05fe926a7bc305_1704787933.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/7/87a424f727ac1b07575da71b500f0ca1562d41576c42536c42fd4d6fed8acce4_1704787933.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/0/708a4ad04f314f61f4a4f6fdc76c4293e9cc577f20f16fe73afe09da1bbcca07_1704787933.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/3/e399d2e986cc7d3a78730f99df539f2a30cfd44bc3f5f48e540858b7c6cd848e_1704787933.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/8/58e9beca5d616b0b97c20b16643c645027faf12832963c191cdc70a5a14285ac_1704787933.jpg']","['액션', 'RPG', '어드벤처', '파티']",['switch']
GRIME Definitive Edition,https://store.nintendo.co.kr/70010000047291,"발매일
2024. 1. 26.",https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/2/12be4a68a87a15592f07ec455c729c47eabcf6fcb1da5924ea5f8b42c46fe216_1705911068.jpg,파괴... 흡수... 성장... GRIME은 형태와 기능을 변화시키는 살아있는 무기로 적을 분쇄하는 빠르고 무자비한 액션 어드벤처 RPG입니다.,['GRIME Definitive Edition'],Akupara Games,"['https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/2/12be4a68a87a15592f07ec455c729c47eabcf6fcb1da5924ea5f8b42c46fe216_1705911068.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/2/12be4a68a87a15592f07ec455c729c47eabcf6fcb1da5924ea5f8b42c46fe216_1705911068.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/5/35a8beb95d7bdf20be15ab55fb117dbbb748faa4e76c13913036ed42d593d34b_1705911068.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/e/2eb22d64ff66183385ad23a00c91cbd30070b13be84339f1692bbc06b268544b_1705911068.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/e/2ee7a1c16f58bd87e1718d72353b8905c366225c56e44d0e8605980103fbb9f4_1705911068.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/9/595e422aa8a8cccc4c572b9d264365f65914a9de1d545e7c0a1cc23036b9f942_1705911068.jpg', 'https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/4/04d60cc337fdd5c6dd865b00289e69e6d108f7e8d0447582ba68bdbe19c1bf9c_1705911068.jpg']","['액션', 'RPG', '어드벤처']",['switch']
