title,url,date,imageurl,description,autokwd,company,screenshot,tag,platform
Super Monkey Ball Banana Rumble,https://store.nintendo.co.kr/70010000057429,2024-06-25,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/c/bc1fa3b0b04f0540a2a9d718e213e939fcfc8d3c9d1629ae178c14451bcc279a_1708416738.jpg,예약구입 상품입니다.,"Super Monkey Ball Banana Rumble,슈퍼 몽키 볼 바나나 럼블",SEGA,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/c/bc1fa3b0b04f0540a2a9d718e213e939fcfc8d3c9d1629ae178c14451bcc279a_1708416738.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/c/bc1fa3b0b04f0540a2a9d718e213e939fcfc8d3c9d1629ae178c14451bcc279a_1708416738.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/e/4e4dc0692342db8f8aff5e1d8ee894a7c1c6b79ce3c1306d56eda151c19c4a43_1708416738.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/1/d12ffb2c722e2c3b23c413a28a3a4487e0b22dbc5ca085d58fadca5404801c7c_1708416738.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/c/2cd89ee8404e39004db2828a8357eeeb8e04e028c01ea154aaa7c31c8f3e3fd5_1708416738.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/c/2c5c35a20182a9ca8f24f2d637bef34622cb74678ab9154baa5e21f6d8b0f986_1708416738.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/3/835a12c158345a791ebdfb320109179390135ed4ad2ff6eafc0a59b69284344e_1708416738.jpg","액션,파티,아케이드,퍼즐",switch
네모난 지구에 또다시 적이 나타났다고!? 디지복셀 지구방위군 2,https://store.nintendo.co.kr/70010000073734,2024-05-23,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/e/0e32d06b8a461c72c74d3761c48b6ecf26a40a67e493e9c6061ade4edc317b78_1709194335.jpg,예약구입 상품입니다.,네모난 지구에 또다시 적이 나타났다고!? 디지복셀 지구방위군 2,Clouded Leopard Entertainment,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/e/0e32d06b8a461c72c74d3761c48b6ecf26a40a67e493e9c6061ade4edc317b78_1709194335.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/e/0e32d06b8a461c72c74d3761c48b6ecf26a40a67e493e9c6061ade4edc317b78_1709194335.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/5/05df48b1e04e1ba2493a03af43aa76c321bfd13557162e2d27661ebb547bf280_1709194335.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/c/2ca4838f5c246d64655f732f6a8634509a1c07f22c2c3856926e1d8bd2a09580_1709194335.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/0/a06d5a7fd1ea56228c0db7fd8cd54d5af08a66042fa61c1b7a9ac2c13eb3b28e_1709194335.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/2/e228771542a924246c9111033e54355e8076baaf09244fe9e7f6d026f3f7ea34_1709194335.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/b/2b70aa57e955d7f8e1ba9d601ef178f225097664656f545d246c49d15daac747_1709194335.jpg","액션,슈팅",switch
Biomutant,https://store.nintendo.co.kr/70010000075289,2024-05-14,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/7/47d7fb30e0c7116217504e7d5b01b31b8b33e62cb69c4a55b941d8e780b431e1_1709108082.jpg,예약구입 상품입니다.,Biomutant,THQ Nordic Japan,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/7/47d7fb30e0c7116217504e7d5b01b31b8b33e62cb69c4a55b941d8e780b431e1_1709108082.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/7/47d7fb30e0c7116217504e7d5b01b31b8b33e62cb69c4a55b941d8e780b431e1_1709108082.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/0/e03e12392d078add8e0a1cdfc4bcacbb3cef4097231121bfb635330176fae884_1709108082.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/4/8465d63441e27ee9755c710714981e512857a8c79434a019510769c4a8c2740d_1709108082.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/6/965d206d4728b53cc6d3322e0866b0f81f8eedcab8d9539b013a2a36ec2e1338_1709108082.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/2/12420c8f6bfbcc48d45bfc1b0026ead432aa931fe3215f13936a073aedd2e77f_1709108082.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/2/52e8e744b633e8896e66361d0f943f07b886871758940b590b5a627496ed37fe_1709108082.jpg","액션,RPG,어드벤처",switch
Gift,https://store.nintendo.co.kr/70010000072415,2024-05-09,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/2/72768382c9633785d620f99fc920bdd455ac28852463758e5866597a167123e0_1709108015.jpg,예약구입 상품입니다.,Gift,Bushiroad,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/2/72768382c9633785d620f99fc920bdd455ac28852463758e5866597a167123e0_1709108015.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/2/72768382c9633785d620f99fc920bdd455ac28852463758e5866597a167123e0_1709108015.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/4/44607edff8d8f611636a9c50c9e4962921e5cba522d8b44b72aaebe58c582081_1709108015.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/e/ce86e8629b454d7cb39a9bd464079fd23d1e97a8603ccb53f7a7e85e301fe47b_1709108015.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/2/52b1e5d218ca9d070cb6c6cae245300a4cbac339cbaf89bd84532a54c6f8aa1c_1709108015.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/9/29536ceb97d4ba1f24699620d035f01061f85812b5f49f551861ebec98888585_1709108015.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/3/63e7a62447f936a3c8ae16273189a9d14c8dc1246524bf896660c7c4da0e2dea_1709108015.jpg","액션,어드벤처,퍼즐",switch
포에버 블루 루미너스,https://store.nintendo.co.kr/70010000077707,2024-05-02,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/6/56d89827b0d497bbb68fdedfd42c50a4d4b0d3c0ec6d1ab9872837f459d7b6f8_1708503344.jpg,"현재 닌텐도 e숍에서 예약판매 중입니다.
닌텐도 온라인 스토어에서의 판매는 후일 실시 예정입니다.",포에버 블루 루미너스,한국닌텐도,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/6/56d89827b0d497bbb68fdedfd42c50a4d4b0d3c0ec6d1ab9872837f459d7b6f8_1708503344.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/6/56d89827b0d497bbb68fdedfd42c50a4d4b0d3c0ec6d1ab9872837f459d7b6f8_1708503344.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/c/bc6b611e2db54a92a7d4f4058d374477a7dd906d88dde185598d0b87dc6c1021_1708503344.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/d/8d307b05ffe078550f1a9b9a7177bf0e517acb0e3c6d7ed7fbe98fd8eeeebb21_1708503344.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/d/cd63addec722cd666727c9adee16fdfd8391fe216c74745f803d540696856b31_1708503344.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/f/0f08909638f2dc441c3597db8a884184599eb60f9f7d6ea7f807bef4bfca747e_1708503344.jpg",어드벤처,switch
El Shaddai ASCENSION OF THE METATRON HD Remaster,https://store.nintendo.co.kr/70010000057899,2024-04-28,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/4/54aab6aec16f0682a93edbd1aeff5ca82d5ae05dfeca83f1d992a61c4dba376e_1705911083.jpg,예약구입 상품입니다.,El Shaddai ASCENSION OF THE METATRON HD Remaster,crim,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/4/54aab6aec16f0682a93edbd1aeff5ca82d5ae05dfeca83f1d992a61c4dba376e_1705911083.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/4/54aab6aec16f0682a93edbd1aeff5ca82d5ae05dfeca83f1d992a61c4dba376e_1705911083.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/5/75f266146603d41150b68693d91dc0f5328f5ac72edfb17f16f682b2d0fbaa98_1705911083.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/a/ea39c827ba456317e1bb5818e1a72fdccd5361112e95aef2a588608c6dee082e_1705911083.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/1/a1f2021d13b935b2cb745c3a58ce8c596f037a441c6b50593f710dc69252ce6e_1705911083.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/8/e8417efd677b6278ba9842cba0143a6c5666ba4096f159f1f3f5489de24a686f_1705911083.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/c/0cf51f8a2479faf60cd24469cc0df936329dd672db3b16552120bbabdc651336_1705911083.jpg",액션,switch
Let's! Revolution!,https://store.nintendo.co.kr/70010000072517,2024-04-11,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/8/381cdfb73e1b6e0bf7c37bb0ebc2c6846c058b11b06fe3e2c7dbcf80d22762ec_1709626265.jpg,예약구입 상품입니다.,"Let's! Revolution!,가자! 혁명을 위하여! ",Buck,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/8/381cdfb73e1b6e0bf7c37bb0ebc2c6846c058b11b06fe3e2c7dbcf80d22762ec_1709626265.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/8/381cdfb73e1b6e0bf7c37bb0ebc2c6846c058b11b06fe3e2c7dbcf80d22762ec_1709626265.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/2/223b34dbde0a8e93e1527537500ded3a1d766c637dddd62f96375606df7d6ee6_1709626265.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/b/ab69f0c5c6738407df593b400325dc3b6d7e801ff32fba8e2386d95be1e50c08_1709626265.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/e/7ec50d1a40acfb02b9f6fa5c67d7d89e70151f65197d66ac9c405b00a2d8ff9b_1709626265.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/e/6ec477c74fd5207299cfda56aaf434f89f2975c0ca8c8877e5f935043b78e651_1709626265.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/7/d7297f5a4538bacb9845c89f18f69732367ebd4df72469a62583af1d9420fda0_1709626265.jpg","전략,퍼즐",switch
Freedom Planet 2,https://store.nintendo.co.kr/70010000074256,2024-04-04,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/1/e1960120226098393b9676be160ba9f61f51f438b33303f4d4da227d53c2e03e_1705479286.jpg,예약구입 상품입니다.,Freedom Planet 2,XSEED Games,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/1/e1960120226098393b9676be160ba9f61f51f438b33303f4d4da227d53c2e03e_1705479286.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/1/e1960120226098393b9676be160ba9f61f51f438b33303f4d4da227d53c2e03e_1705479286.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/b/6/b63712f772196d363eb3317a753cabad3b40d64b8c6e6f6c1165226363d3c4bc_1705479286.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/4/4/443694e06be1ca069de82dd78d4185b137776a474070f76a9e0fe93f89af8d06_1705479286.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/a/6af7610c481d422cace4660ef51d7cda322a764d50315a75f3d3255a86a7bede_1705479286.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/9/a980e58bac2f0e6321ddd97ecaca73040db78135ff739b829d6e9d95ef925f36_1705479286.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/f/6f12e8c3935fc8631ad8c58d417d58e6b60319e99e6986161f8dafa8f7500b1f_1705479286.jpg","액션,어드벤처",switch
Colony Defense - The Ultimate Minimalist Tower Base Defense Game,https://store.nintendo.co.kr/70010000075312,2024-04-04,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/7/378aae28fe9e8d0d2df4cff70b87d37494ccd6c7e8951d9d04f8920b33063830_1701764202.jpg,예약구입 상품입니다.,Colony Defense - The Ultimate Minimalist Tower Base Defense Game,McPeppergames,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/7/378aae28fe9e8d0d2df4cff70b87d37494ccd6c7e8951d9d04f8920b33063830_1701764202.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/7/378aae28fe9e8d0d2df4cff70b87d37494ccd6c7e8951d9d04f8920b33063830_1701764202.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/f/1f0b5b767b5426f1490e7522027429f43e767d97be4f64449a14664821db2ad1_1701764202.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/b/9b01eef58923c3dbdecfb763745dfbd8780ceac27a1f29265ba46c1d247bd68f_1701764202.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/0/6/060a898ce097b8fbfeadd718d90cfb40d3e804ad6cde1d5aec20a1679e7abd84_1701764202.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/1/915471ca49b35bac3286556f1efd29916904be6802486f396ee882f224ab8e90_1701764202.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/c/2/c255e0076a102f9c8272d08159150bb4456f305abe1f27c087b8d3303c670a3e_1701764202.jpg","액션,전략,아케이드,퍼즐",switch
Contraptions Collection,https://store.nintendo.co.kr/70010000075818,2024-03-28,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/a/9acac5dad9b2eafeb56f9f3bb8559d0d5dfa54f50d2edeb1e67202472bffa79d_1709108093.jpg,예약구입 상품입니다.,"Contraptions Collection,가제트 수집 ",Funbox Media,"https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/a/9acac5dad9b2eafeb56f9f3bb8559d0d5dfa54f50d2edeb1e67202472bffa79d_1709108093.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/a/9acac5dad9b2eafeb56f9f3bb8559d0d5dfa54f50d2edeb1e67202472bffa79d_1709108093.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/5/951558dae2a54027f8053c5c4b91ca1c201ce13811a546a4f1c4d9dfcaaf8716_1709108093.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/e/5/e57a0cebd888a989be8ccee4b26d81b23c242e941118d1cba34b85752b729e72_1709108093.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/9/39f7dd378b1d765c229eaf4e53b679505f2a3c82e1f90619d967fd57fc749671_1709108093.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/6/d67e0e46ec4bec652946e9191ca9f9552e2cc01c91e2ba706c577604758e8403_1709108093.jpg",퍼즐,switch
