title,url,date,imageurl,description,autokwd,company,screenshot,tag,platform
FINAL FANTASY TACTICS - The Ivalice Chronicles [],https://store.playstation.com/ko-kr/concept/10008527,2025-09-30,https://image.api.playstation.com/vulcan/ap/rnd/202505/0808/eded07ee4188e86b221e3367f245f18d522ef7094a36d4c3.jpg?w=1920,"본 제품을 예약 구매 시, 아래와 같은 게임 내 아이템을 획득할 수 있습니다.
・White equipment for Ramza
・Mythril knife (weapon)
・Spiked boots (accessory) - 장비 시 Jump 상승
・10 high potions (consumable items)
・10 bottles of ether (consumable items)
・PlayStation™Networks용 아바타

※본 제품을 예약 구매한 경우에 획득할 수 있습니다. 발매 이후 구매할 경우에는 포함되지 않습니다.
※게임 내 아이템을 획득하려면 인터넷 접속 환경이 필요합니다.
※게임 내 아이템은 게임 시작 후 메인 메뉴가 해방된 뒤, 시스템 메뉴에서 수령할 수 있습니다.
※「White equipment for Ramza」는 메인 메뉴의 「Units」에 Ramza의 스테이터스가 표시되는 상태에서 변경할 수 있습니다.
※일부 게임 내 아이템은 게임 진행 중에도 얻을 수 있습니다.
※게임 내 아이템은 향후 판매 또는 배포될 수 있습니다.
※아바타는 발매일부터 다운로드할 수 있습니다.


■스토리
태양과 성스러운 빛의 수호를 받는, 두 마리의 사자가 통치하는 국가 Ivalice.
이웃 국가인 Ordallia와의 전쟁 “The Fifty Years' War”에서 패전한 후 1년이 지나고, 선대 왕이 병사하면서 겨우 2살에 불과한 어린 왕자가 즉위한다.
그 후견인 자리와 실권을 둘러싸고 “The Fifty Years' War”에서 무훈을 세웠던 두 명의 장군, Duke Druksmald Goltanna와 Duke Bestrald Larg 사이에서 팽팽한 긴장감이 고조된다.
흑사자를 문장으로 삼는 Duke Druksmald Goltanna와 백사자를 문장으로 삼는 Duke Bestrald Larg.
두 장군의 치열한 격돌은 훗날 “The War of the Lions”이라 불리게 된다.
Ivalice를 대표하는 무가인 Beoulve 가문의 삼남으로 태어난 Ramza, 그리고 평민 출신이면서도 Ramza의 소꿉친구로서 함께 성장한 Delita.
두 사람이 걷는 운명의 길 역시 시대의 거대한 소용돌이에 휘말리게 된다.

■배틀 시스템
위치 선정과 전술 예측이 승리로 이어지는 긴장감 넘치는 전략 시뮬레이션.
높이차가 존재하는 3D 맵의 특징과 각 유닛의 행동 순서를 전략적으로 활용하며, 전투를 승리로 이끌어라.

■빌드와 육성
여러 잡과 어빌리티를 활용한 다채로운 전술을 펼칠 수 있다.
각 캐릭터를 성장시켜, 다양한 잡으로 변경하는 것도 가능하다. 각 잡은 저마다 특징적인 어빌리티를 습득할 수 있으며, 습득한 어빌리티는 다른 잡에서도 설정할 수 있다. 잡과 수백 종류의 어빌리티를 조합해, 자신만의 전술을 탄생시키자.
백마도사, 흑마도사, 용기사 등 「FINAL FANTASY」 시리즈의 대표적인 잡을 포함해, 20종류가 넘는 개성적인 잡이 등장. 이와 더불어 초코보 등과 같은 몬스터도 동료로 만들어 파티에 편성할 수 있다.

■두 가지 버전 - Enhanced Version 및 Classic Version
뛰어난 몰입감과 쾌적한 플레이를 위한 「Enhanced Version」, 과거의 추억을 그대로 불러일으키는 「Classic Version」 중에서 선택할 수 있다.
「Enhanced Version」에서는 더욱 아름다워진 그래픽과 더불어, 풀 보이스 대응을 통해 Ivalice의 세계에 더욱 깊이 몰입할 수 있게 되었다.
또한, 일부 시스템 및 배틀에서 플레이가 더욱 쾌적해졌으며, 처음 플레이하더라도 어렵지 않게 진행할 수 있는 난이도 「Squire」가 추가되었다.
한편, 1997년에 발매된 오리지널 버전을 충실하게 재현한 「Classic Version」도 추가되었다.",FINAL FANTASY TACTICS - The Ivalice Chronicles [],SQUARE ENIX,https://image.api.playstation.com/vulcan/ap/rnd/202505/0808/eded07ee4188e86b221e3367f245f18d522ef7094a36d4c3.jpg?w=1920,전략,playstation
REMATCH - ELITE EDITION,https://store.playstation.com/ko-kr/concept/10011349,2025-06-16,https://image.api.playstation.com/vulcan/ap/rnd/202503/1816/0544cd1eee552ee2446d10e24c9e6c7d6403e02d404601fc.jpg?w=1920,"지금 Rematch Pro 또는 Elite Edition을 사전 예약하고, 끝없이 펼쳐지는 액션의 중심에 서세요.

사전 예약 한정 보너스:
- 72시간 얼리 액세스: Pro 및 Elite Edition을 구매하고, 누구보다 먼저 필드에 입장하세요.
- ""개척자"" 모자 : 시작부터 함께해 주신 여러분의 응원에 감사드리며, 커뮤니티를 향한 경의를 담은 상징 아이템입니다. 모든 에디션에 포함됩니다


Rematch Elite Edition으로 게임을 지배하세요. 탁월함과 한정판의 만남.

- 캡틴 패스 업그레이드 티켓 x2 – 보상도, 스타일도 두 배로.
- Glitcher 트레이너 – 미래 감성의 발걸음. 오류조차도 예술이 될 수 있습니다.
- Blazon 증강현실 케이지 – 생생한 Blazon 연출로 골마다 환호가 터지는 새로운 경기 경험을 선사합니다.
- Blazon 캡모자 – 단순한 모자를 넘어서, 신념과 정체성의 선언입니다.
- Blazon 플레이어 배경 & 칭호 – 나만의 개성을 담은 에픽 디자인으로 정체성을 표현해 보세요.
- Blazon 버클러 탱크탑 – 클래식한 반항미에 Blazon의 품격을 더했습니다. 매 경기마다 자신의 길을 개척하는 이들을 위한 아이템입니다.
- Blazon 패턴 (상의 & 하의) – 당신의 룩에 에픽한 무늬를 입히세요. 스타일로 이야기를 전하고 싶은 이들을 위한 완벽한 선택.
- Blazon 주얼 세트 – 접힌 가죽으로 정교하게 제작된 세트. 필드 안팎에서 빛나는 존재감을 드러냅니다.",REMATCH - ELITE EDITION,SLOCLAP S.A.S,https://image.api.playstation.com/vulcan/ap/rnd/202503/1816/0544cd1eee552ee2446d10e24c9e6c7d6403e02d404601fc.jpg?w=1920,"스포츠, 액션",playstation
Anno 117: Pax Romana,https://store.playstation.com/ko-kr/concept/10011009,2025-11-13,https://image.api.playstation.com/vulcan/ap/rnd/202505/1923/27d64744197bba98e3bc08fa392a657f272a83056309e6cc.jpg?w=1920,"지금 예약 구매하고 3종의 전용 장식인 마을 포고꾼 동상, 상징적인 제국의 늑대상, 인상적인 전투의 표준, 그리고 늑대 플레이어 휘장을 획득하세요.


도시 건설 장르를 대표하는 프랜차이즈가 가장 야심찬 콘텐츠와 함께 아노 117: 팍스 로마나로 돌아옵니다. 총독으로서 도시를 건설하고 통치하는 방식에 따라 여러분의 서사와 시민들의 운명, 그리고 지역의 미래가 결정됩니다. 다른 총독들과 힘을 합치거나, 경쟁자들에게 도전하여 자신의 군사적 역량을 증명하는 건 전적으로 여러분의 선택에 달렸습니다. 평화의 대가를 선택하는 건 여러분의 손에 달렸습니다.

최고의 도시 건설 게임을 즐겨보세요
뛰어난 디테일과 유연성, 압도적인 규모로 자신만의 도시를 건설하세요. 아이들이 거리에서 강아지를 쫓아다니는 장면이나 경기장에서 수천 명의 관중이 환호하는 장면을 감상하세요. 아름다운 라티움의 중심지부터 문명화된 로마인들이 발도 붙이기 싫어하는 켈트족의 습지대인 알비온에 이르는 모든 곳에 도시를 건설하세요.

로마의 총독이 되세요
로마 제국의 힘이 절정에 달하던 시절을 배경으로 여러분이 꿈꾸던 도시를 설계하세요. 시민의 요구와 황제의 끝없는 욕심 사이의 적절한 균형점을 찾으세요. 제국 너머의 세력들과 동맹을 맺거나, 전략적인 지상전 및 해상전으로 여러분의 힘을 과시하세요. 심지어는 황제의 명령을 거스를 수도 있습니다. 물론 그에 따르는 대가가 있을 뿐이죠.

도시의 운명을 결정하세요
총독으로서 내리는 모든 결정은 결과에 영향을 미칩니다. 현지 켈트족 문화를 존중하는 것과 로마식 전통을 강요하는 것 중 무엇을 선택하실 건가요? 외교와 무역으로 도시를 성장시키거나 군사력을 동원해 상대를 정복하세요. 여러분이 내리는 결정은 시민과 도시의 미래에만 영향을 주는 것이 아니라, 여러분의 운명에도 영향을 줍니다.

온라인 멀티플레이 및 기능을 이용하려면 인터넷 연결, 유비소프트 계정, PlayStation™Network 계정, PlayStation®Plus 구독(별도 판매)이 필요합니다.","Anno 117: Pax Romana,아노 117: 팍스 로마나",UBISOFT,https://image.api.playstation.com/vulcan/ap/rnd/202505/1923/27d64744197bba98e3bc08fa392a657f272a83056309e6cc.jpg?w=1920,전략,playstation
Killing Floor 3,https://store.playstation.com/ko-kr/concept/10005321,2025-07-24,https://image.api.playstation.com/vulcan/ap/rnd/202502/1914/7c48bd17e5e8a5c083ef4e0dc1dcb6b904500cfe6d1c0e3d.png?w=1920,"Killing Floor 3 모든 에디션 사전 주문 특전:

- 심장 정지 무기 스킨
- 리퍼의 공포 무기 장신구
- 스페셜 액션 포스 플레이어 카드


때는 바야흐로 2091년. 나이트폴에 합류하여 메가코프 호르진이 만들어낸 괴물 군단 제드에 맞서세요. 미래가 당신의 손에 달렸습니다. 그때까지 살아남을 수 있다면 말이죠.

Killing Floor 3는 전설적인 액션/호러 시리즈의 새로운 작품입니다. 이 격렬한 FPS에서 나이트폴 스페셜리스트 중 하나가 되어 최대 5명의 팀원과 함께 제드에 맞서고, 돈을 벌고, 스킬을 해제하고, 최강의 무기를 만드세요.

끝내주는 협동 모드
최대 6명까지 참여 가능한 협동 모드에서 최강의 제드 퇴치 스쿼드를 모으세요. 싱글 플레이어 모드에서 홀로 용감하게 현장에 출동할 수도 있습니다.

계속 밀려오는 제드
이번 제드는 역대급으로 강합니다. 모든 적들이 새롭게 디자인되어 더 뛰어난 AI로 돌아왔습니다. 더 빠르고 치명적이며 전략적인 적과 싸우세요.

생존을 위한 기술
화염방사기, 샷건, 카타나 등 다양한 무기가 준비되어 있습니다. 수백 개의 모드, 도구, 스킬을 조합하여 나만의 특별한 무기를 제작하세요.

위험한 장소
다양하고 위험한 격전지로 출동하여 질병이 퍼지지 않게 막으세요. 다행히 이 환경에서는 포탑, 팬을 비롯한 여러 치명적인 무기도 활용할 수 있습니다.

더 강해진 고어
돌아온 MEAT 시스템으로 더욱 현실적인 고어를 체험하세요. 더 많아진 절단 포인트와 넘치는 피 덕분에 공격이 보다 현실적이고 끔찍해집니다.",Killing Floor 3,Tripwire Interactive,https://image.api.playstation.com/vulcan/ap/rnd/202502/1914/7c48bd17e5e8a5c083ef4e0dc1dcb6b904500cfe6d1c0e3d.png?w=1920,"슈팅, 공포",playstation
Lost Soul Aside,https://store.playstation.com/ko-kr/concept/10012778,2025-08-29,https://image.api.playstation.com/vulcan/ap/rnd/202412/0610/4922a59218050f843d9fe3d996e8ee92564cde7d64520a6e.jpg?w=1920,"예약주문하고 다음을 획득하세요:
• 케이저 공개 당시 의상: 오리진
• 게임 내 아이템 하이 포션 10개
• 게임 내 코인 ""신성금'' 500개


에디션 포함 항목:
• Lost Soul Aside™

영웅의 여정
루이자가 사라졌다. 사라졌다고?! 어떻게 이런 일이...
우리에게는 꿈이, 미래가 있었는데. 모든 게 더 나아질 거라 믿었어. 그런데... 이렇게 끝난다고?
아니, 계속 싸워야 해. 남은 우리가 포기할 순 없어.
뜻밖의 동료도 생겼고... 난 점점 강해지고 있어.
그녀를 구할 수 있을까? 그녀의 영혼을 되찾을 수 있을까?

Lost Soul Aside™에서는, 우주 저편에서 온 정체를 알 수 없는 차원의 침략자들로부터 여동생과 인류 전체를 구하기 위한 장대한 여정이 시작됩니다.

숨 막힐 정도로 스타일리시한 액션 어드벤처 RPG에서 화려한 무기 콤보를 달성하며, 강력한 적들과 거대한 보스를 상대하세요.

전부가 걸린 싸움
조작은 간단하지만, 숙련하기는 어렵습니다. 무기를 교체하고 공격 패턴을 혼합하며, 화려한 시각 효과를 적용한 짜릿한 전투를 통해 내가 원하는 방식으로 싸우세요.

캐릭터 진화:
경험치를 획득하면 캐릭터 스킬 트리에서 능력을 해제하고 선택할 수 있습니다.
다양한 조합을 시도하여 나만의 플레이스타일을 찾아 정의하고, 다가오는 시련에 대비하세요.

무기 스킬:
각 무기의 고유한 특성을 적용한 공격 콤보를 펼쳐보세요. 빠르게 무기를 전환하며 공격의 범위와 타격을 조절하고, 효과를 조합해 최대의 피해를 주세요.

무기 커스터마이징:
특수한 무기 조각을 장착하여 무기를 강화하고 커스터마이징하세요. 무기의 외형을 바꾸거나, 전투 또는 치유 능력을 강화하고, 전투 스타일을 업그레이드할 수 있습니다.

아레나의 힘:
용을 닮은 존재인 아레나가 부여하는 강력한 스킬을 활용하세요. 아레나의 다양한 능력을 해제하여 공격력을 강화하고, 치유 효과를 높이며, 보호막을 생성할 수 있습니다.

순간 추격:
무기를 활용한 콤보 도중 정확한 타이밍에 버튼을 눌러 강력하고 극적인 공격을 펼치고, 강렬한 힘으로 적에게 압도적인 피해를 주세요.

융합 강화/융합 해방:
공격 콤보와 능력으로 융합 게이지를 충전하고, 아레나의 발톱을 소환하여 적을 제압하세요. 이 스킬은 업그레이드할 수 있으며, 케이저가 모험을 진행함에 따라 새로운 전투 기술이 해제됩니다.

생존 기술:
회피 속도를 강화하고, 정교한 반격 타이밍 기술을 연마해 전투에서 더 오래 생존하세요.",Lost Soul Aside,Sony Interactive Entertainment,https://image.api.playstation.com/vulcan/ap/rnd/202412/0610/4922a59218050f843d9fe3d996e8ee92564cde7d64520a6e.jpg?w=1920,"롤플레잉 게임, 액션",playstation
EA SPORTS Madden NFL 26 Deluxe Edition + Limited Time Bonus,https://store.playstation.com/ko-kr/concept/10012604,2025-08-12,https://image.api.playstation.com/vulcan/ap/rnd/202505/2813/d23d291f8775b996d96a619b6acb86cc85c645293d83989a.png?w=1920,"7월 24일까지 EA SPORTS™ Madden NFL 26 Deluxe Edition을 예약 구매*하고 시즌 1 엘리트 선수 아이템과 다음 추가 콘텐츠를 받으세요:

3일 얼리 액세스
4,600 MUT 포인트
얼리 액세스 솔로 챌린지
MUT Cover Athlete 엘리트 선수 아이템
Franchise Coach 능력 포인트
슈퍼 스타 레전더리 XP 부스트
플레이어 카드 한정 아이템


EA SPORTS™ Madden NFL 26은 AI 기반의 새로운 머신 러닝 시스템을 활용하여 약 10년에 걸친 실제 NFL 데이터에서 획득한 수천 개의 플레이를 더욱 폭발적인 게임플레이로 변환합니다. 이를 통해 새로운 선수별 특성, 현실적인 플레이 스타일, NFL 쿼터백과 코치의 경기 내 경향과 전략에 맞춘 적응형 카운터 등을 제공합니다.

Minnesota의 Skol chant부터 Baltimore의 라이트 쇼까지, 게임에 영향을 미치는 날씨, 팀의 전통, Scott Hanson이 참여하는 다이내믹한 하프타임 쇼 등 NFL 전반에 걸친 새로운 프레젠테이션을 경험해 보세요.

실제 NFL 데이터를 기반으로 가장 현실적인 Madden을 구현합니다.

시그니처 쿼터백
스타 NFL 쿼터백들은 슈퍼스타다운 더욱 현실적인 움직임, 외모, 감각을 보여 줍니다.

코치 DNA
실제 NFL 코칭 트렌드를 반영한 적응형 카운터입니다.

로스터 관리
현대화된 뎁스 차트, 새로운 포지션 역할, Wear & Tear 시스템이 로스터 관리와 게임 플랜에 새로운 전략과 실험성을 더해 줍니다.

미식 축구 날씨
극한의 날씨로 인해 미리 준비해 둔 미식 축구 게임 플랜에 지장이 생길 수 있습니다. 폭설이나 짙은 안개로 시야가 제한되거나, 선수의 움직임, 체력, 볼 컨트롤 등에 직접적인 영향을 미치는 비 등 새로운 요소에 적응하세요.

이 게임은 게임 내에서 사용되는 가상 화폐를 게임 내 구매 및 이용할 수 있으며, 이를 통해 확률형 아이템을 포함한 게임 내 가상 아이템을 구매할 수 있습니다.","EA SPORTS Madden NFL 26 Deluxe Edition + Limited Time Bonus,EA SPORTS Madden NFL 26 Deluxe Edition + 기간 한정 보너스",Electronic Arts Inc.,https://image.api.playstation.com/vulcan/ap/rnd/202505/2813/d23d291f8775b996d96a619b6acb86cc85c645293d83989a.png?w=1920,스포츠,playstation
SHINOBI: Art of Vengeance,https://store.playstation.com/ko-kr/concept/10008251,2025-08-29,https://image.api.playstation.com/vulcan/ap/rnd/202501/2223/be86073696a0afeadcf76d931244e75a156ed45adc8d45ed.jpg?w=1920,"【예약 특전】
・조 무사시 추가 의상 '오리지널 아케이드 의상' (게임 내 아이템)
・추가 부적 '축복' (게임 내 아이템)
※2025년 8월 29일 12:59(KST)까지 예약 구매 한 경우 본 특전이 동봉됩니다.


본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4® 버전과 디지털 PS5® 버전 모두를 보유하실 수 있습니다.

ーーーーーーーーーー

■게임 설명
히트작 「베어너클 4」의 개발 스튜디오가 선사하는 새로운 닌자 액션 게임. 복수심에 불타는 한 시노비의 서사가 핸드 드로잉 터치의 아트 스타일로 섬세하고 선명하게 그려진다.

■줄거리
시노비의 정점에 이른 닌자 '조 무사시'는 전소된 마을과 돌로 변한 동료들을 눈앞에서 목격하고 복수의 여정에 나선다. 거대한 악에 맞서 동료들의 원수를 갚기 위해서…

■시노비의 기술을 갈고닦아라
검과 쿠나이, 인술, 인법 그리고 조 무사시의 능력을 확장시키는 부적을 자유롭게 사용하여 적을 쓰러뜨려라. 상황에 따라 다양한 기술을 선택하고 자신만의 배틀 스타일로 콤보를 펼치자. 매끄럽고 약동감 있는 애니메이션과 속도감 넘치는 액션이 융합하여 유일무이한 통쾌함을 맛볼 수 있다.

■핸드 드로잉 터치로 그려지는 아름다운 세계
군사 기지부터 작열하는 사막까지, 길을 떠난 조 무사시 앞에 펼쳐지는 각양각색의 스테이지. 수작업으로 밀도 있게 표현된 세계가 그의 여로를 물들인다.
또한, 도중에는 다양한 인술을 구사하여 눈앞의 난관을 극복하고 숨겨진 신규 루트를 발견하는 등, 만족스러운 플랫폼 액션도 즐길 수 있다.

※본 상품은 게임 본편 단품이며, 게임 본편과 추가 콘텐츠가 포함된 세트 상품은 별도로 판매되고 있습니다. 중복 구매에 유의하시기 바랍니다.
※내용 및 사양은 예고 없이 변경될 수 있습니다.

ーーーーーーーーーー

이미 본 타이틀의 PS4®판을 소지하고 계신 경우에는 추가 비용을 지불하거나 본 제품을 구매할 필요 없이 PS5® 다운로드판을 다운로드하실 수 있습니다.","SHINOBI: Art of Vengeance,SHINOBI 복수의 참격",SEGA CORPORATION,https://image.api.playstation.com/vulcan/ap/rnd/202501/2223/be86073696a0afeadcf76d931244e75a156ed45adc8d45ed.jpg?w=1920,액션,playstation
Towa and the Guardians of the Sacred Tree,https://store.playstation.com/ko-kr/concept/10012506,2025-09-18,https://image.api.playstation.com/vulcan/ap/rnd/202505/2107/d8abb26bf2eb3f88f0ce9034d5320ec06b1b57e5487070c2.png?w=1920,"【예약 특전】
◆신관 의상 세트
토와와 8명의 신관을 위한 추가 의상 세트를 수록.
게임 내의 캐릭터를 아래의 의상으로 갈아입힐 수 있습니다.

＜수록 내용＞
・토와 추가 의상: 「대장장이 의상」
・렛카 추가 의상: 「토와 님 친위대장」
・시긴 추가 의상: 「진카이 의상」
・아카즈 추가 의상: 「연구복」
・오리가미 추가 의상: 「무스히 의상」
・니시키 추가 의상: 「노릇노릇 니시키」
・무츠미 추가 의상: 「벚꽃 장식」
・코로우 추가 의상: 「마을의 영웅」
・밤푸쿠 추가 의상: 「검정 시바견」

※내용 및 사양은 예고 없이 변경될 수 있습니다.
※특전 의상은 게임 내 기능인 「저택」에서 변경할 수 있습니다. 「저택」은 튜토리얼이 끝나면 개방됩니다.
※특전은 추후 별도로 판매될 수 있습니다.
※자세한 내용은 공식 홈페이지를 확인하여 주십시오.


※본 상품은 「일반판」입니다. 그 밖에도 「디지털 디럭스 에디션」을 별도로 판매 중이므로 중복 구매에 주의하십시오.

【게임 내용】

『기도는 영원히 시간은 아득히』

이야기의 무대는 모든 악의 근원인 마가츠의 힘 때문에 “마나”가 고갈되어 버린 신주 마을. 신의 아이 토와와 신관들은 마을의 평화를 되찾기 위해 마가츠를 토벌하고자 던전으로 향한다. 때로는 만남과 함께, 때로는 이별과 함께. 토와와 신관들과 마을 사람들이 자아내는 액션 어드벤처 게임.

◆던전
8명의 신관 중 2명을 선택, 쿼터뷰 방식의 액션으로 방에 있는 적을 소탕하자. 방을 정리하면 무작위로 “은총”이 발생하여 능력이 강화, 마가츠가 있는 최심부로 향하자.

◆신주 마을
던전에서 입수한 소재를 신주 마을에 가지고 오자. 소재는 다양한 기초 능력 향상에 사용할 수 있다. 또한 던전에서 사용할 칼을 만드는 「대장간」에서 더욱 강한 칼을 만들어 도전하자.

◆시대 진행
던전을 클리어하면 신주 마을의 “시간”이 흐르고 이야기가 진행된다.
시간의 흐름에 따라 변화하는 문명과 다양한 인간 묘사가 그려지는 독특한 분위기의 이야기를 즐길 수 있다.

※본 제품은 최대 2명까지 멀티 플레이를 즐길 수 있습니다. 멀티 플레이는 플레이어 한 사람 당 컨트롤러 1개가 필요합니다.","Towa and the Guardians of the Sacred Tree,토와와 신목에 선택받은 아이들",Bandai Namco Entertainment,https://image.api.playstation.com/vulcan/ap/rnd/202505/2107/d8abb26bf2eb3f88f0ce9034d5320ec06b1b57e5487070c2.png?w=1920,"어드벤처, 액션, 롤플레잉 게임",playstation
EVERYBODY'S GOLF HOT SHOTS,https://store.playstation.com/ko-kr/concept/10012639,2025-09-04,https://image.api.playstation.com/vulcan/ap/rnd/202505/0908/a3c4df2d88f8a7a568b17e5033430e061f93f0a552244044.jpg?w=1920,"[예약 특전]
・플레이어블 캐릭터 「팩맨」 조기 해방권

※내용 및 사양은 예고 없이 변경될 수 있습니다.
※특전은 게임 내의 「골프의 첫걸음」을 클리어하면 얻을 수 있습니다.
※다운로드 버전 예약 구매 특전은 예약 구매를 하신 분에게만 지급됩니다.


그 시절 국민 골프 게임이 다시 등장!

1997년부터 발매되어 누구나 간단하고 상쾌한 골프를 즐길 수 있는 게임으로 사랑받았던 「모두의 골프」.

『모두의 골프 월드』는 과거의 시리즈와 마찬가지로 골프의 즐거움, 상쾌감, 깊이 있는 재미 등을 체험할 수 있으며
미려한 그래픽으로 만들어진 개성 넘치는 캐릭터와 세계 각지를 무대로 한 코스,
그리고 모두와 함께 신나게 즐길 수 있는 새로운 모드 등, 시대를 넘어서 파워업한 결정판!

●「모두의 골프」의 게임 시스템은 그대로!
기존과 동일한 조작 방법으로 간단하고 직관적.
조준하고 타이밍을 맞춰 버튼을 3번 누르는 것만으로도 기분 좋은 샷을 날릴 수 있다.

●혼자서 진득하게, 다 함께 왁자지껄!
정해진 조건 내에서 라운드를 돌거나 VS 캐릭터와 대결하면서 자신의 랭크를 올리는 「챌린지 모드」나,
심플하게 자신의 스코어를 갱신하는 「1인용 라운드」 등, 혼자서 진득하게 플레이를 진행하며 골프 실력을 키울 수 있다.
또한, 컨트롤러 하나로 최대 4인까지 함께 놀 수 있는 오프라인 멀티플레이 모드나,
인터넷을 통해 다른 플레이어와 놀 수 있는 온라인 멀티플레이도 가능하다.
추가로 친구, 가족들과 함께 일반 골프하고는 조금 색다른 골프 체험을 즐길 수 있는 버라이어티 모드도 탑재.

혼자서도, 친구하고도, 「모두의 골프 월드」를 통해 상쾌한 골프 플레이를 즐겨보자!","EVERYBODY'S GOLF HOT SHOTS,모두의 골프 월드",Bandai Namco Entertainment,https://image.api.playstation.com/vulcan/ap/rnd/202505/0908/a3c4df2d88f8a7a568b17e5033430e061f93f0a552244044.jpg?w=1920,스포츠,playstation
INAZUMA ELEVEN: Victory Road,https://store.playstation.com/ko-kr/concept/231308,2025-08-22,https://image.api.playstation.com/vulcan/ap/rnd/202504/0306/300fd136f86999648a13dc80654a029239ba9d81c6bb8a1e.png?w=1920,"▶ 사전 주문 보너스
""고급 부스터 꾸러미""를 통해 캐릭터 훈련을 한층 빠르게 시작하세요!

■ 꾸러미 콘텐츠:
- 승리의 팔찌(획득 경험치 상승 장비)
- 훈련 콩 전체 세트(캐릭터 훈련에 사용되는 소모품)
- 어둠의 황제 유니폼

* 해당 보너스는 2025년 8월 21일 23:59(KST) 전까지 게임을 구매한 플레이어만 받을 수 있습니다.


본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4® 버전과 디지털 PS5® 버전 모두를 보유하실 수 있습니다.

타오르는 구름과 함께 이나즈마의 번개가 하늘을 가릅니다!

초차원적 축구 RPG 시리즈 ""이나즈마 일레븐""의 최신 타이틀이 마침내 출시되었습니다!
새로운 주인공이 포함된 신규 스토리를 감상하고, 5200명이 넘는 캐릭터를 수집 및 훈련하고, 치열한 경쟁 모드를 즐겨 보세요. 풍부한 콘텐츠가 기다립니다!

■ 스토리 모드
해당 신규 스토리는 이나즈마 일레븐 첫 작품으로부터 25년이 지난 시기를 배경으로 합니다.
주인공인 데스틴 빌로우스는 축구와 관련 없는 세상을 찾아 남운 중등부에 입학합니다. 한편 전국 최상위 팀으로 유명한 명문 라이몬 중등부에서는 하퍼 에반스라는 ""축구 괴물""이 새로이 떠오릅니다.
이 두 명의 길이 엇갈리면서 이야기가 펼쳐지기 시작합니다...

■ 연대기 모드
시리즈 전작의 5200명이 넘는 캐릭터를 아우르는 로스터!
미래에서 온 소년, 빅토리오와 과거 이나즈마 일레븐의 경기를 다시 체험하세요.
다양한 팀과 겨루고, 캐릭터를 수집 및 훈련하고, 궁극의 드림팀을 구축하세요!

■ 차세대 축구 시스템
""수동 모드""를 직접 조작하여 원하는 방식으로 게임을 플레이하거나, ""커맨더 모드""를 통해 팀에게 전략적인 지시를 내릴 수 있습니다!
커맨더 모드를 통해 플레이어에게 다양한 전략적 지시를 내릴 수 있어 누구든 경기를 간편하게 즐길 수 있게 됩니다!
자신에게 맞는 스타일을 찾아 경기에 뛰어들고 놀라운 특수 동작으로 승리를 쟁취하세요!

■ 우정 스테이션
이나즈마 일레븐 시리즈의 추억이 담긴 오브젝트를 자유롭게 배치하여 자신만의 ""우정 마을""을 건설해 보세요!
아바타를 커스터마이징하고, 친구들을 초대하여 사교 활동을 즐기거나 경기를 진행할 수 있습니다!
커스텀 제작 아바타는 경기에서도 사용할 수 있습니다!

■ MAPPA를 통해 활기를 찾은 궁극의 애니메이션 경험
애니메이션 스튜디오 MAPPA와 협력하여 인게임 애니메이션 컷신이 제작되었습니다!
시리즈 역사상 가장 긴 애니메이션 상영 시간을 자랑하며 새로운 경지에 도전하는 강렬한 스토리가 있습니다.",INAZUMA ELEVEN: Victory Road,LEVEL5 Inc.,https://image.api.playstation.com/vulcan/ap/rnd/202504/0306/300fd136f86999648a13dc80654a029239ba9d81c6bb8a1e.png?w=1920,"스포츠, 롤플레잉 게임",playstation
